1708.6,,,,,,,,,,1e-06,1e-06,0.985121,3.6e-05
1708.7,,,,,,,,,,4.99695e-07,1e-06,0.985079,3.54997e-05
1708.8,,,,,,,,,,,1e-06,0.985036,3.5e-05
1708.9,,,,,,,,,,,1e-06,0.984993,3.5e-05
1709.0,,,,,,,,,,,1e-06,0.98495,3.5e-05
1709.1,,,,,,,,,,,5e-07,0.984797,3.6e-05
1709.2,,,,,,,,,,,,0.984643,3.70012e-05
1709.3,,,,,,,,,,,,0.98449,3.80006e-05
1709.4,,,,,,,,,,,,0.984337,3.9e-05
1709.5,,,,,,,,,,,,0.984183,4.05e-05
1709.6,,,,,,,,,,,,0.98403,4.2e-05
1709.7,,,,,,,,,,,,0.983877,4.30006e-05
1709.8,,,,,,,,,,,,0.983724,4.4e-05
1709.9,,,,,,,,,,,,0.983571,4.5e-05
1710.0,,,,,,,,,,,,0.983418,4.6e-05
1710.1,,,,,,,,,,,,0.983088,4.55e-05
1710.2,,,,,,,,,,,,0.982759,4.49988e-05
1710.3,,,,,,,,,,,,0.982429,4.39994e-05
1710.4,,,,,,,,,,,,0.9821,4.3e-05
1710.5,,,,,,,,,,,,0.981771,4.25e-05
1710.6,,,,,,,,,,,,0.981441,4.2e-05
1710.7,,,,,,,,,,,,0.981111,4.14997e-05
1710.8,,,,,,,,,,,,0.980782,4.1e-05
1710.9,,,,,,,,,,,,0.980452,4.05e-05
1711.0,,,,,,,,,,,,0.980123,4e-05
1711.1,,,,,,,,,,,,0.979818,3.75e-05
1711.2,,,,,,,,,,,,0.979514,3.49976e-05
1711.3,,,,,,,,,,,,0.979209,3.29988e-05
1711.4,,,,,,,,,,,,0.978904,3.1e-05
1711.5,,,,,,,,,,,,0.9786,2.85e-05
1711.6,,,,,,,,,,,,0.978295,2.6e-05
1711.7,,,,,,,,,,,,0.97799,2.39988e-05
1711.8,,,,,,,,,,,,0.977686,2.2e-05
1711.9,,,,,,,,,,,,0.977381,1.95e-05
1712.0,,,,,,,,,,,,0.977077,1.7e-05
1712.1,,,,,,,,,,,,0.976534,1.55e-05
1712.2,,,,,,,,,,,,0.975991,1.39976e-05
1712.3,,,,,,,,,,,,0.975449,1.19988e-05
1712.4,,,,,,,,,,,,0.974907,1e-05
1712.5,,,,,,,,,,,,0.974365,8.5e-06
1712.6,,,,,,,,,,,,0.973823,7e-06
1712.7,,,,,,,,,,,,0.97328,4.99878e-06
1712.8,,,,,,,,,,,,0.972738,3e-06
1712.9,,,,,,,,,,,,0.972196,1.5e-06
1713.0,,,,,,,,,,,,0.971654,
1713.1,,,,,,,,,,,,0.971016,
1713.2,,,,,,,,,,,,0.970376,
1713.3,,,,,,,,,,,,0.969739,
1713.4,,,,,,,,,,,,0.969101,
1713.5,,,,,,,,,,,,0.968463,
1713.6,,,,,,,,,,,,0.967825,
1713.7,,,,,,,,,,,,0.967187,
1713.8,,,,,,,,,,,,0.966549,
1713.9,,,,,,,,,,,,0.965911,
1714.0,,,,,,,,,,,,0.965273,
1714.1,,,,,,,,,,,,0.96467,
1714.2,,,,,,,,,,,,0.964065,
1714.3,,,,,,,,,,,,0.963463,
1714.4,,,,,,,,,,,,0.96286,
1714.5,,,,,,,,,,,,0.962256,
1714.6,,,,,,,,,,,,0.961653,
1714.7,,,,,,,,,,,,0.961049,
1714.8,,,,,,,,,,,,0.960446,
1714.9,,,,,,,,,,,,0.959843,
1715.0,,,,,,,,,,,,0.95924,
1715.1,,,,,,,,,,,,0.958491,
1715.2,,,,,,,,,,,,0.957741,
1715.3,,,,,,,,,,,,0.956993,
1715.4,,,,,,,,,,,,0.956244,
1715.5,,,,,,,,,,,,0.955495,
1715.6,,,,,,,,,,,,0.954746,
1715.7,,,,,,,,,,,,0.953997,
1715.8,,,,,,,,,,,,0.953248,
1715.9,,,,,,,,,,,,0.9525,
1716.0,,,,,,,,,,,,0.951751,
1716.1,,,,,,,,,,,,0.950787,
1716.2,,,,,,,,,,,,0.949822,
1716.3,,,,,,,,,,,,0.948859,
1716.4,,,,,,,,,,,,0.947896,
1716.5,,,,,,,,,,,,0.946932,
1716.6,,,,,,,,,,,,0.945969,
1716.7,,,,,,,,,,,5.00305e-07,0.945005,
1716.8,,,,,,,,,,,1e-06,0.944042,
1716.9,,,,,,,,,,,1e-06,0.943079,
1717.0,,,,,,,,,,,1e-06,0.942115,
1717.1,,,,,,,,,,,1e-06,0.940759,
1717.2,,,,,,,,,,,1e-06,0.939401,
1717.3,,,,,,,,,,,1e-06,0.938046,
1717.4,,,,,,,,,,,1e-06,0.936691,
1717.5,,,,,,,,,,,1e-06,0.935335,
1717.6,,,,,,,,,,,1e-06,0.933979,
1717.7,,,,,,,,,,,1e-06,0.932622,
1717.8,,,,,,,,,,,1e-06,0.931267,
1717.9,,,,,,,,,,,1e-06,0.929911,
1718.0,,,,,,,,,,,1e-06,0.928555,
1718.1,,,,,,,,,,,1e-06,0.926754,5e-07
1718.2,,,,,,,,,,,1e-06,0.924952,1e-06
1718.3,,,,,,,,,,,1e-06,0.923152,1e-06
1718.4,,,,,,,,,,,1e-06,0.921353,1e-06
1718.5,,,,,,,,,,,1e-06,0.919553,1.5e-06
1718.6,,,,,,,,,,,1e-06,0.917753,2e-06
1718.7,,,,,,,,,,,1e-06,0.915951,2e-06
1718.8,,,,,,,,,,,1e-06,0.914152,2e-06
1718.9,,,,,,,,,,,1e-06,0.912351,2.5e-06
1719.0,,,,,,,,,,,1e-06,0.910551,3e-06
1719.1,,,,,,,,,,5e-07,1e-06,0.908662,8e-06
1719.2,,,,,,,,,,1e-06,1e-06,0.906772,1.30061e-05
1719.3,,,,,,,,,,1e-06,1e-06,0.904884,1.80031e-05
1719.4,,,,,,,,,,1e-06,1e-06,0.902997,2.3e-05
1719.5,,,,,,,,,,1e-06,1e-06,0.901109,2.75e-05
1719.6,,,,,,,,,,1e-06,1e-06,0.89922,3.2e-05
1719.7,,,,,,,,,,1e-06,1e-06,0.89733,3.70031e-05
1719.8,,,,,,,,,,1e-06,1e-06,0.895443,4.2e-05
1719.9,,,,,,,,,,1e-06,1.5e-06,0.893555,4.7e-05
1720.0,,,,,,,,,,1e-06,2e-06,0.891667,5.2e-05
1720.1,,,,,,,,,,1e-06,2e-06,0.889535,5.25e-05
1720.2,,,,,,,,,,1e-06,2e-06,0.8874,5.30006e-05
1720.3,,,,,,,,,,1e-06,2e-06,0.88527,5.35003e-05
1720.4,,,,,,,,,,1e-06,2e-06,0.883139,5.4e-05
1720.5,,,,,,,,,,1e-06,2e-06,0.881007,5.45e-05
1720.6,,,,,,,,,,1e-06,2e-06,0.878875,5.5e-05
1720.7,,,,,,,,,,4.99695e-07,2e-06,0.876742,5.60006e-05
1720.8,,,,,,,,,,,2e-06,0.874611,5.7e-05
1720.9,,,,,,,,,,,1.5e-06,0.872479,5.75e-05
1721.0,,,,,,,,,,,1e-06,0.870347,5.8e-05
1721.1,,,,,,,,,,,1e-06,0.867853,5.35e-05
1721.2,,,,,,,,,,,1e-06,0.865355,4.89945e-05
1721.3,,,,,,,,,,,1e-06,0.862862,4.44973e-05
1721.4,,,,,,,,,,,1e-06,0.860369,4e-05
1721.5,,,,,,,,,,,1e-06,0.857875,3.55e-05
1721.6,,,,,,,,,,,1e-06,0.855381,3.1e-05
1721.7,,,,,,,,,,,1e-06,0.852885,2.64973e-05
1721.8,,,,,,,,,,,1e-06,0.850392,2.2e-05
1721.9,,,,,,,,,,,1e-06,0.847898,1.75e-05
1722.0,,,,,,,,,,,1e-06,0.845403,1.3e-05
1722.1,,,,,,,,,,,1e-06,0.84254,1.2e-05
1722.2,,,,,,,,,,,1e-06,0.839673,1.09982e-05
1722.3,,,,,,,,,,,1e-06,0.836812,9.49908e-06
1722.4,,,,,,,,,,,1e-06,0.833951,8e-06
1722.5,,,,,,,,,,,1e-06,0.831088,6.5e-06
1722.6,,,,,,,,,,,1e-06,0.828226,5e-06
1722.7,,,,,,,,,,,4.99695e-07,0.825361,3.99939e-06
1722.8,,,,,,,,,,,,0.8225,3e-06
1722.9,,,,,,,,,,,,0.819638,1.5e-06
1723.0,,,,,,,,,,,,0.816775,
1723.1,,,,,,,,,,,,0.813667,
1723.2,,,,,,,,,,,,0.810554,
1723.3,,,,,,,,,,,,0.807448,
1723.4,,,,,,,,,,,,0.804341,
1723.5,,,,,,,,,,,,0.801233,
1723.6,,,,,,,,,,,,0.798124,
1723.7,,,,,,,,,,,,0.795014,
1723.8,,,,,,,,,,,,0.791907,
1723.9,,,,,,,,,,,,0.788799,
1724.0,,,,,,,,,,,,0.785691,
1724.1,,,,,,,,,,,,0.782478,
1724.2,,,,,,,,,,,,0.779261,
1724.3,,,,,,,,,,,,0.776051,
1724.4,,,,,,,,,,,,0.77284,
1724.5,,,,,,,,,,,,0.769628,
1724.6,,,,,,,,,,,,0.766415,
1724.7,,,,,,,,,,,,0.7632,
1724.8,,,,,,,,,,,,0.759989,
1724.9,,,,,,,,,,,,0.756777,
1725.0,,,,,,,,,,,,0.753564,
1725.1,,,,,,,,,,,,0.749973,
1725.2,,,,,,,,,,,,0.746378,
1725.3,,,,,,,,,,,,0.742789,
1725.4,,,,,,,,,,,,0.7392,
1725.5,,,,,,,,,,,,0.735609,
1725.6,,,,,,,,,,,,0.732018,
1725.7,,,,,,,,,,,,0.728424,
1725.8,,,,,,,,,,,,0.724835,
1725.9,,,,,,,,,,,,0.721244,
1726.0,,,,,,,,,,,,0.717653,
1726.1,,,,,,,,,,,,0.713804,
1726.2,,,,,,,,,,,,0.709949,
1726.3,,,,,,,,,,,,0.706103,
1726.4,,,,,,,,,,,,0.702256,
1726.5,,,,,,,,,,,,0.698407,
1726.6,,,,,,,,,,,,0.694557,
1726.7,,,,,,,,,,,,0.690705,
1726.8,,,,,,,,,,,,0.686858,
1726.9,,,,,,,,,,,,0.683009,
1727.0,,,,,,,,,,,,0.67916,
1727.1,,,,,,,,,,,,0.675096,
1727.2,,,,,,,,,,,,0.671027,
1727.3,,,,,,,,,,,,0.666966,
1727.4,,,,,,,,,,,,0.662905,
1727.5,,,,,,,,,,,,0.658841,
1727.6,,,,,,,,,,,,0.654778,
1727.7,,,,,,,,,,,,0.650712,
1727.8,,,,,,,,,,,,0.646651,
1727.9,,,,,,,,,,,,0.642588,
1728.0,,,,,,,,,,,,0.638524,
1728.1,,,,,,,,,,,,0.634338,
1728.2,,,,,,,,,,,,0.630148,
1728.3,,,,,,,,,,,,0.625965,
1728.4,,,,,,,,,,,,0.621782,
1728.5,,,,,,,,,,,,0.617597,
1728.6,,,,,,,,,,,,0.613411,
1728.7,,,,,,,,,,,,0.609223,
1728.8,,,,,,,,,,,,0.60504,
1728.9,,,,,,,,,,,,0.600855,
1729.0,,,,,,,,,,,,0.596669,
1729.1,,,,,,,,,,,,0.59233,1e-06
1729.2,,,,,,,,,,,,0.587986,2.00122e-06
1729.3,,,,,,,,,,,,0.583649,3.00061e-06
1729.4,,,,,,,,,,,,0.579313,4e-06
1729.5,,,,,,,,,,,,0.574974,5e-06
1729.6,,,,,,,,,,,,0.570635,6e-06
1729.7,,,,,,,,,,,5.00305e-07,0.566293,7.00061e-06
1729.8,,,,,,,,,,,1e-06,0.561957,8e-06
1729.9,,,,,,,,,,,1e-06,0.557618,9e-06
1730.0,,,,,,,,,,,1e-06,0.553279,1e-05
1730.1,,,,,,,,,,,1e-06,0.548849,9e-06
1730.2,,,,,,,,,,,1e-06,0.544415,7.99878e-06
1730.3,,,,,,,,,,,1e-06,0.539988,6.99939e-06
1730.4,,,,,,,,,,,1e-06,0.535561,6e-06
1730.5,,,,,,,,,,,1e-06,0.531132,5e-06
1730.6,,,,,,,,,,,1e-06,0.526702,4e-06
1730.7,,,,,,,,,,,1e-06,0.52227,2.99939e-06
1730.8,,,,,,,,,,,1e-06,0.517843,2e-06
1730.9,,,,,,,,,,,1e-06,0.513414,1e-06
1731.0,,,,,,,,,,,1e-06,0.508984,
1731.1,,,,,,,,,,,1e-06,0.504583,
1731.2,,,,,,,,,,,1e-06,0.500176,
1731.3,,,,,,,,,,,1e-06,0.495777,
1731.4,,,,,,,,,,,1e-06,0.491378,
1731.5,,,,,,,,,,,1e-06,0.486977,
1731.6,,,,,,,,,,,1e-06,0.482575,
1731.7,,,,,,,,,,,1e-06,0.478171,
1731.8,,,,,,,,,,,1e-06,0.473772,
1731.9,,,,,,,,,,,5e-07,0.46937,
1732.0,,,,,,,,,,,,0.464969,
1732.1,,,,,,,,,,,,0.460483,
1732.2,,,,,,,,,,,,0.455992,
1732.3,,,,,,,,,,,,0.451509,
1732.4,,,,,,,,,,,,0.447026,
1732.5,,,,,,,,,,,,0.442541,
1732.6,,,,,,,,,,,,0.438055,
1732.7,,,,,,,,,,,,0.433566,
1732.8,,,,,,,,,,,,0.429083,
1732.9,,,,,,,,,,,,0.424598,
1733.0,,,,,,,,,,,,0.420112,
1733.1,,,,,,,,,,,,0.415749,
1733.2,,,,,,,,,,,,0.41138,
1733.3,,,,,,,,,,,,0.407018,
1733.4,,,,,,,,,,,,0.402657,
1733.5,,,,,,,,,,,,0.398293,
1733.6,,,,,,,,,,,,0.39393,
1733.7,,,,,,,,,,,,0.389563,
1733.8,,,,,,,,,,,,0.385202,
1733.9,,,,,,,,,,,,0.380839,
1734.0,,,,,,,,,,,,0.376475,
1734.1,,,,,,,,,,,,0.372297,
1734.2,,,,,,,,,,,,0.368114,
1734.3,,,,,,,,,,,,0.363939,
1734.4,,,,,,,,,,,,0.359764,
1734.5,,,,,,,,,,,,0.355586,
1734.6,,,,,,,,,,,,0.351408,
1734.7,,,,,,,,,,,,0.347228,
1734.8,,,,,,,,,,,,0.343053,
1734.9,,,,,,,,,,,,0.338876,
1735.0,,,,,,,,,,,,0.334698,
1735.1,,,,,,,,,,,,0.330706,
1735.2,,,,,,,,,,,,0.32671,
1735.3,,,,,,,,,,,,0.322722,
1735.4,,,,,,,,,,,,0.318733,
1735.5,,,,,,,,,,,,0.314741,
1735.6,,,,,,,,,,,,0.31075,
1735.7,,,,,,,,,,,,0.306757,
1735.8,,,,,,,,,,,,0.302768,
1735.9,,,,,,,,,,,,0.298777,
1736.0,,,,,,,,,,,,0.294785,
1736.1,,,,,,,,,,,,0.290999,
1736.2,,,,,,,,,,,,0.287208,
1736.3,,,,,,,,,,,,0.283425,
1736.4,,,,,,,,,,,,0.279642,
1736.5,,,,,,,,,,,,0.275856,
1736.6,,,,,,,,,,,,0.27207,
1736.7,,,,,,,,,,,,0.268282,
1736.8,,,,,,,,,,,,0.264498,
1736.9,,,,,,,,,,,,0.260712,
1737.0,,,,,,,,,,,,0.256926,
1737.1,,,,,,,,,,,,0.253419,
1737.2,,,,,,,,,,,,0.249908,
1737.3,,,,,,,,,,,,0.246403,
1737.4,,,,,,,,,,,,0.242898,
1737.5,,,,,,,,,,,,0.23939,
1737.6,,,,,,,,,,,,0.235883,
1737.7,,,,,,,,,,,,0.232374,
1737.8,,,,,,,,,,,,0.228869,
1737.9,,,,,,,,,,,,0.225362,
1738.0,,,,,,,,,,,,0.221855,
1738.1,,,,,,,,,,,,0.218755,
1738.2,,,,,,,,,,,,0.215652,
1738.3,,,,,,,,,,,,0.212555,
1738.4,,,,,,,,,,,,0.209458,
1738.5,,,,,,,,,,,,0.206358,
1738.6,,,,,,,,,,,,0.203259,
1738.7,,,,,,,,,,,,0.200158,
1738.8,,,,,,,,,,,,0.197061,
1738.9,,,,,,,,,,,,0.193962,
1739.0,,,,,,,,,,,,0.190862,
1739.1,,,,,,,,,,,,0.188087,2e-06
1739.2,,,,,,,,,,,,0.18531,4.00183e-06
1739.3,,,,,,,,,,,,0.182537,5.50091e-06
1739.4,,,,,,,,,,,,0.179764,7e-06
1739.5,,,,,,,,,,,,0.176989,9e-06
1739.6,,,,,,,,,,,,0.174214,1.1e-05
1739.7,,,,,,,,,,,,0.171438,1.30012e-05
1739.8,,,,,,,,,,,,0.168665,1.5e-05
1739.9,,,,,,,,,,,,0.16589,1.7e-05
1740.0,,,,,,,,,,,,0.163116,1.9e-05
1740.1,,,,,,,,,,,,0.16069,2e-05
1740.2,,,,,,,,,,,,0.15826,2.10012e-05
1740.3,,,,,,,,,,,,0.155835,2.20006e-05
1740.4,,,,,,,,,,,,0.15341,2.3e-05
1740.5,,,,,,,,,,,,0.150984,2.4e-05
1740.6,,,,,,,,,,,,0.148557,2.5e-05
1740.7,,,,,,,,,,,,0.146129,2.60006e-05
1740.8,,,,,,,,,,,,0.143704,2.7e-05
1740.9,,,,,,,,,,,,0.141277,2.85e-05
1741.0,,,,,,,,,,,,0.138851,3e-05
1741.1,,,,,,,,,,,,0.136757,3.15e-05
1741.2,,,,,,,,,,,,0.134661,3.30024e-05
1741.3,,,,,,,,,,,,0.132569,3.50012e-05
1741.4,,,,,,,,,,,,0.130477,3.7e-05
1741.5,,,,,,,,,,,,0.128383,3.85e-05
1741.6,,,,,,,,,,,,0.12629,4e-05
1741.7,,,,,,,,,,,,0.124195,4.20012e-05
1741.8,,,,,,,,,,,,0.122103,4.4e-05
1741.9,,,,,,,,,,,,0.120009,4.55e-05
1742.0,,,,,,,,,,,,0.117916,4.7e-05
1742.1,,,,,,,,,,,,0.116156,4.65e-05
1742.2,,,,,,,,,,,,0.114393,4.59988e-05
1742.3,,,,,,,,,,,,0.112633,4.49994e-05
1742.4,,,,,,,,,,,,0.110873,4.4e-05
1742.5,,,,,,,,,,,,0.109113,4.3e-05
1742.6,,,,,,,,,,,,0.107352,4.2e-05
1742.7,,,,,,,,,,,,0.10559,4.09994e-05
1742.8,,,,,,,,,,,,0.103831,4e-05
1742.9,,,,,,,,,,,,0.10207,3.95e-05
1743.0,,,,,,,,,,,,0.10031,3.9e-05
1743.1,,,,,,,,,,,,0.0988185,3.8e-05
1743.2,,,,,,,,,,,,0.0973252,3.69988e-05
1743.3,,,,,,,,,,,,0.0958351,3.59994e-05
1743.4,,,,,,,,,,,,0.094345,3.5e-05
1743.5,,,,,,,,,,,,0.092854,3.4e-05
1743.6,,,,,,,,,,,,0.091363,3.3e-05
1743.7,,,,,,,,,,,,0.0898706,3.14991e-05
1743.8,,,,,,,,,,,,0.08838,3e-05
1743.9,,,,,,,,,,,,0.086889,2.9e-05
1744.0,,,,,,,,,,,,0.085398,2.8e-05
1744.1,,,,,,,,,,,,0.0841025,2.6e-05
1744.2,,,,,,,,,,,,0.0828054,2.39982e-05
1744.3,,,,,,,,,,,,0.0815112,2.24991e-05
1744.4,,,,,,,,,,,,0.080217,2.1e-05
1744.5,,,,,,,,,,,,0.078922,1.9e-05
1744.6,,,,,,,,,,,,0.077627,1.7e-05
1744.7,,,,,,,,,,,,0.0763307,1.49988e-05
1744.8,,,,,,,,,,,,0.075036,1.3e-05
1744.9,,,,,,,,,,,,0.073741,1.1e-05
1745.0,,,,,,,,,,,,0.072446,9e-06
1745.1,,,,,,,,,,,,0.071354,8e-06
1745.2,,,,,,,,,,,,0.0702607,6.99878e-06
1745.3,,,,,,,,,,,,0.0691688,5.99939e-06
1745.4,,,,,,,,,,,,0.068077,5e-06
1745.5,,,,,,,,,,,,0.066985,4.5e-06
1745.6,,,,,,,,,,,,0.065893,4e-06
1745.7,,,,,,,,,,,,0.0647998,2.99939e-06
1745.8,,,,,,,,,,,,0.063708,2e-06
1745.9,,,,,,,,,,,,0.062616,1e-06
1746.0,,,,,,,,,,,,0.061524,
1746.1,,,,,,,,,,,,0.060587,
1746.2,,,,,,,,,,,,0.0596489,
1746.3,,,,,,,,,,,,0.0587129,
1746.4,,,,,,,,,,,,0.057777,
1746.5,,,,,,,,,,,,0.05684,
1746.6,,,,,,,,,,,,0.055903,
1746.7,,,,,,,,,,,,0.0549659,
1746.8,,,,,,,,,,,,0.05403,
1746.9,,,,,,,,,,,,0.053093,
1747.0,,,,,,,,,,,,0.052156,
1747.1,,,,,,,,,,,,0.051363,2e-06
1747.2,,,,,,,,,,,,0.050569,4.00244e-06
1747.3,,,,,,,,,,,,0.049777,6.00122e-06
1747.4,,,,,,,,,,,,0.048985,8e-06
1747.5,,,,,,,,,,,,0.048192,1.05e-05
1747.6,,,,,,,,,,,,0.047399,1.3e-05
1747.7,,,,,,,,,,,,0.0466055,1.50012e-05
1747.8,,,,,,,,,,,,0.045813,1.7e-05
1747.9,,,,,,,,,,,,0.04502,1.9e-05
1748.0,,,,,,,,,,,,0.044227,2.1e-05
1748.1,,,,,,,,,,,,0.043569,2.2e-05
1748.2,,,,,,,,,,,,0.0429102,2.30006e-05
1748.3,,,,,,,,,,,,0.0422526,2.35003e-05
1748.4,,,,,,,,,,,,0.041595,2.4e-05
1748.5,,,,,,,,,,,,0.0409365,2.5e-05
1748.6,,,,,,,,,,,,0.040278,2.6e-05
1748.7,,,,,,,,,,,,0.0396196,2.65003e-05
1748.8,,,,,,,,,,,,0.038962,2.7e-05
1748.9,,,,,,,,,,,,0.038304,2.8e-05
1749.0,,,,,,,,,,,,0.037646,2.9e-05
1749.1,,,,,,,,,,,,0.037101,2.75e-05
1749.2,,,,,,,,,,,,0.0365553,2.59976e-05
1749.3,,,,,,,,,,,,0.0360112,2.39988e-05
1749.4,,,,,,,,,,,,0.035467,2.2e-05
1749.5,,,,,,,,,,,,0.034922,2.05e-05
1749.6,,,,,,,,,,,,0.034377,1.9e-05
1749.7,,,,,,,,,,,,0.0338317,1.74991e-05
1749.8,,,,,,,,,,,,0.033287,1.6e-05
1749.9,,,,,,,,,,,,0.0327425,1.45e-05
1750.0,,,,,,,,,,,,0.032198,1.3e-05
1750.1,,,,,,,,,,,,0.0317335,1.4e-05
1750.2,,,,,,,,,,,,0.0312684,1.50006e-05
1750.3,,,,,,,,,,,,0.0308047,1.55003e-05
1750.4,,,,,,,,,,,,0.030341,1.6e-05
1750.5,,,,,,,,,,,,0.029877,1.7e-05
1750.6,,,,,,,,,,,,0.029413,1.8e-05
1750.7,,,,,,,,,,,,0.0289487,1.90006e-05
1750.8,,,,,,,,,,,,0.028485,2e-05
1750.9,,,,,,,,,,,,0.028021,2.1e-05
1751.0,,,,,,,,,,,,0.027557,2.2e-05
1751.1,,,,,,,,,,,,0.027166,2.1e-05
1751.2,,,,,,,,,,,,0.0267745,1.99994e-05
1751.3,,,,,,,,,,,,0.0263838,1.94997e-05
1751.4,,,,,,,,,,,,0.025993,1.9e-05
1751.5,,,,,,,,,,,,0.025602,1.8e-05
1751.6,,,,,,,,,,,,0.025211,1.7e-05
1751.7,,,,,,,,,,,,0.0248198,1.59994e-05
1751.8,,,,,,,,,,,,0.024429,1.5e-05
1751.9,,,,,,,,,,,,0.024038,1.45e-05
1752.0,,,,,,,,,,,,0.023647,1.4e-05
1752.1,,,,,,,,,,,,0.023315,1.25e-05
1752.2,,,,,,,,,,,,0.0229826,1.09982e-05
1752.3,,,,,,,,,,,,0.0226508,9.49908e-06
1752.4,,,,,,,,,,,,0.022319,8e-06
1752.5,,,,,,,,,,,,0.021987,7e-06
1752.6,,,,,,,,,,,,0.021655,6e-06
1752.7,,,,,,,,,,,,0.0213228,4.49908e-06
1752.8,,,,,,,,,,,,0.020991,3e-06
1752.9,,,,,,,,,,,,0.020659,1.5e-06
1753.0,,,,,,,,,,,,0.020327,
1753.1,,,,,,,,,,,,0.0200505,
1753.2,,,,,,,,,,,,0.0197737,
1753.3,,,,,,,,,,,,0.0194968,
1753.4,,,,,,,,,,,,0.01922,
1753.5,,,,,,,,,,,,0.018943,
1753.6,,,,,,,,,,,,0.018666,
1753.7,,,,,,,,,,,,0.0183893,
1753.8,,,,,,,,,,,,0.018113,
1753.9,,,,,,,,,,,,0.017836,
1754.0,,,,,,,,,,,,0.017559,
1754.1,,,,,,,,,,,,0.0173255,
1754.2,,,,,,,,,,,,0.0170917,
1754.3,,,,,,,,,,,,0.0168579,
1754.4,,,,,,,,,,,,0.016624,
1754.5,,,,,,,,,,,,0.0163905,
1754.6,,,,,,,,,,,,0.016157,
1754.7,,,,,,,,,,,,0.0159234,
1754.8,,,,,,,,,,,,0.01569,
1754.9,,,,,,,,,,,,0.015456,
1755.0,,,,,,,,,,,,0.015222,
1755.1,,,,,,,,,,,,0.0150245,
1755.2,,,,,,,,,,,,0.0148268,
1755.3,,,,,,,,,,,,0.0146289,
1755.4,,,,,,,,,,,,0.014431,
1755.5,,,,,,,,,,,,0.0142335,
1755.6,,,,,,,,,,,,0.014036,
1755.7,,,,,,,,,,,,0.0138379,
1755.8,,,,,,,,,,,,0.01364,
1755.9,,,,,,,,,,,,0.0134425,
1756.0,,,,,,,,,,,,0.013245,
1756.1,,,,,,,,,,,,0.0130755,
1756.2,,,,,,,,,,,,0.0129058,
1756.3,,,,,,,,,,,,0.0127369,
1756.4,,,,,,,,,,,,0.012568,
1756.5,,,,,,,,,,,,0.0123985,
1756.6,,,,,,,,,,,,0.012229,
1756.7,,,,,,,,,,,,0.0120594,
1756.8,,,,,,,,,,,,0.01189,
1756.9,,,,,,,,,,,,0.0117205,
1757.0,,,,,,,,,,,,0.011551,
1757.1,,,,,,,,,,,,0.0114075,1e-06
1757.2,,,,,,,,,,,,0.0112638,2.00061e-06
1757.3,,,,,,,,,,,,0.0111199,2.50031e-06
1757.4,,,,,,,,,,,,0.010976,3e-06
1757.5,,,,,,,,,,,,0.0108325,4e-06
1757.6,,,,,,,,,,,,0.010689,5e-06
1757.7,,,,,,,,,,,,0.0105449,5.50031e-06
1757.8,,,,,,,,,,,,0.010401,6e-06
1757.9,,,,,,,,,,,,0.0102575,7e-06
1758.0,,,,,,,,,,,,0.010114,8e-06
1758.1,,,,,,,,,,,,0.009989,8e-06
1758.2,,,,,,,,,,,,0.00986385,8e-06
1758.3,,,,,,,,,,,,0.00973942,8e-06
1758.4,,,,,,,,,,,,0.009615,8e-06
1758.5,,,,,,,,,,,,0.00949,8.5e-06
1758.6,,,,,,,,,,,,0.009365,9e-06
1758.7,,,,,,,,,,,,0.00924042,9e-06
1758.8,,,,,,,,,,,,0.009116,9e-06
1758.9,,,,,,,,,,,,0.008991,9e-06
1759.0,,,,,,,,,,,,0.008866,9e-06
1759.1,,,,,,,,,,,,0.0087605,8.5e-06
1759.2,,,,,,,,,,,,0.00865487,7.99878e-06
1759.3,,,,,,,,,,,,0.00854893,6.99939e-06
1759.4,,,,,,,,,,,,0.008443,6e-06
1759.5,,,,,,,,,,,,0.0083375,5e-06
1759.6,,,,,,,,,,,,0.008232,4e-06
1759.7,,,,,,,,,,,,0.00812594,2.99939e-06
1759.8,,,,,,,,,,,,0.00802,2e-06
1759.9,,,,,,,,,,,,0.007914,1e-06
1760.0,,,,,,,,,,,,0.007808,
1760.1,,,,,,,,,,,,0.0077155,
1760.2,,,,,,,,,,,,0.00762289,
1760.3,,,,,,,,,,,,0.00753044,
1760.4,,,,,,,,,,,,0.007438,
1760.5,,,,,,,,,,,,0.0073455,
1760.6,,,,,,,,,,,,0.007253,
1760.7,,,,,,,,,,,,0.00716044,
1760.8,,,,,,,,,,,,0.007068,
1760.9,,,,,,,,,,,,0.0069755,
1761.0,,,,,,,,,,,,0.006883,
1761.1,,,,,,,,,,,,0.006803,
1761.2,,,,,,,,,,,,0.0067229,
1761.3,,,,,,,,,,,,0.00664295,
1761.4,,,,,,,,,,,,0.006563,
1761.5,,,,,,,,,,,,0.006483,
1761.6,,,,,,,,,,,,0.006403,
1761.7,,,,,,,,,,,,0.00632295,
1761.8,,,,,,,,,,,,0.006243,
1761.9,,,,,,,,,,,,0.006163,
1762.0,,,,,,,,,,,,0.006083,
1762.1,,,,,,,,,,,,0.0060155,
1762.2,,,,,,,,,,,,0.00594792,
1762.3,,,,,,,,,,,,0.00587996,
1762.4,,,,,,,,,,,,0.005812,
1762.5,,,,,,,,,,,,0.0057445,
1762.6,,,,,,,,,,,,0.005677,
